id_funcionario,departmento,regiao,educacao,genero,canal_recrutamento,numero_treinamentos,idade,aval_ano_anterior,tempo_servico,promovido
14625,Finance,Sul,Superior,M,Outro,1,33,5,5,0
11308,Analytics,Nordeste,Superior,M,Outro,1,31,3,7,1
32553,Analytics,Nordeste,Mestrado ou Doutorado,M,Outsourcing,1,35,3,8,0
62747,Analytics,Sul,Superior,M,Outsourcing,1,30,3,2,0
47965,Marketing,Norte3,Mestrado ou Doutorado,M,Outro,1,34,2,7,0
20964,Logistica,Nordeste,Superior,M,Outsourcing,1,29,,1,0
65054,Contabilidade,Nordeste,Superior,F,Outro,2,28,4,5,0
65954,Pesquisa,Sul,,M,Outro,2,26,2,3,0
56773,Logistica,Sul,Superior,M,Outsourcing,1,31,3,2,1
46763,RH,Sul,Mestrado ou Doutorado,F,Indicado,1,37,4,10,0
73258,Marketing,Sul,Superior,F,Outsourcing,1,33,5,10,0
58302,Marketing,Sul,Mestrado ou Doutorado,F,Outro,1,48,1,4,0
45651,Marketing,Norte0,Superior,M,Outsourcing,1,28,3,6,1
39656,Tecnologia,Norte,Superior,M,Outsourcing,1,33,2,10,0
45021,Marketing,Nordeste,Superior,F,Outsourcing,1,24,4,2,0
42437,Logistica,Sudeste,Mestrado ou Doutorado,M,Outro,2,34,4,4,0
15866,Logistica,Nordeste,Mestrado ou Doutorado,M,Outro,2,40,3,8,0
22338,Logistica,Nordeste,Superior,M,Outro,1,33,3,2,0
12072,Marketing,Sudeste,Mestrado ou Doutorado,F,Outro,1,46,3,19,0
62025,Marketing,Sul,Superior,M,Outro,1,38,5,10,0
5012,Logistica,Nordeste,Mestrado ou Doutorado,F,Outsourcing,1,47,4,7,0
76801,Finance,Sudeste,Superior,M,Outro,2,32,1,6,0
3705,Marketing,Sudeste,Mestrado ou Doutorado,F,Outsourcing,1,31,4,5,0
72788,Logistica,Sudeste,Superior,M,Outsourcing,1,43,3,15,0
64500,Pesquisa,Sul,Superior,M,Outsourcing,2,26,3,2,0
22254,Marketing,Norte0,Superior,M,Outsourcing,2,36,3,11,0
2881,Marketing,Sul,Mestrado ou Doutorado,F,Outro,1,32,3,10,0
9414,RH,Sul,Superior,M,Outro,1,29,3,3,0
4350,Contabilidade,Sul,Superior,F,Outro,1,37,4,11,0
20495,Legal,Sul,Superior,M,Outsourcing,1,40,4,3,0
41597,Analytics,Centro,Superior,M,Outro,1,31,4,4,1
32591,Marketing,Nordeste,Superior,M,Outsourcing,1,29,2,4,0
45393,Logistica,Sul,Mestrado ou Doutorado,F,Outsourcing,1,33,4,9,0
12151,Logistica,Sudeste,Mestrado ou Doutorado,M,Outsourcing,1,30,3,5,1
63023,Contabilidade,Norte,Mestrado ou Doutorado,F,Outro,1,38,5,3,1
5501,Finance,Sul,Superior,M,Outsourcing,3,35,5,10,0
16463,Marketing,Sudeste,Superior,M,Outsourcing,1,30,,1,0
7974,Marketing,Norte,,M,Outro,1,26,5,4,0
5527,Logistica,Sudeste,Superior,F,Outsourcing,1,42,4,15,0
40767,Logistica,Sudeste,Superior,M,Outro,2,26,5,4,0
78065,Logistica,Nordeste,Superior,M,Outro,1,39,4,5,0
20423,Marketing,Sul,,M,Outro,1,26,5,2,1
33237,Logistica,Nordeste,Mestrado ou Doutorado,F,Outro,1,33,5,4,0
74832,Marketing,Sul,Mestrado ou Doutorado,M,Outro,1,44,5,6,0
34344,Finance,Sudeste,Superior,M,Outsourcing,2,26,5,2,0
45524,Marketing,Sudeste,Superior,M,Outsourcing,1,27,4,5,0
6761,Logistica,Sul,Superior,M,Outro,1,39,4,7,0
45803,Marketing,Norte,Superior,M,Outsourcing,2,29,3,4,0
72637,Logistica,Sudeste,Mestrado ou Doutorado,F,Outro,2,33,5,6,0
67643,Marketing,Sudeste,Superior,F,Outro,1,30,3,3,0
50077,Finance,Sul,Mestrado ou Doutorado,F,Outro,1,33,3,7,0
40480,Analytics,Nordeste,Superior,M,Outsourcing,1,33,3,5,0
49524,Analytics,Norte,Superior,M,Outsourcing,2,29,,1,0
61487,Marketing,Sudeste,Mestrado ou Doutorado,M,Outsourcing,2,36,1,5,0
45649,Marketing,Sul,Mestrado ou Doutorado,F,Outsourcing,1,52,3,18,0
25699,Contabilidade,Nordeste,Superior,M,Outsourcing,1,37,1,3,0
69353,Contabilidade,Sul,Mestrado ou Doutorado,F,Outro,1,45,1,12,0
60528,Tecnologia,Nordeste,Superior,M,Outro,1,31,3,7,0
39137,Tecnologia,Sudeste,Superior,F,Outro,3,40,2,3,0
65877,Logistica,Sul,Superior,M,Outsourcing,1,36,5,6,0
57028,Pesquisa,Norte,Mestrado ou Doutorado,M,Outro,2,37,5,9,0
22828,Marketing,Sudeste,Superior,M,Outsourcing,1,29,3,8,1
41414,Marketing,Sudeste,Superior,M,Outsourcing,1,41,5,16,0
55522,Marketing,Sul,Mestrado ou Doutorado,F,Outro,3,32,3,2,0
64910,Logistica,Nordeste,Superior,F,Outro,1,28,,1,0
48809,Marketing,Sul,Superior,M,Outsourcing,1,54,3,6,0
50232,Logistica,Sudeste,Superior,F,Outro,1,30,3,2,0
77060,Marketing,Sul,Superior,M,Outro,2,38,1,4,0
8472,Marketing,Nordeste,Superior,M,Outro,1,28,5,2,0
48821,Logistica,Sudeste,Superior,M,Outro,2,33,5,7,0
43748,Finance,Sul,Superior,M,Outsourcing,1,47,5,6,0
19567,Contabilidade,Sudeste,Superior,F,Outsourcing,1,36,3,7,1
16846,Logistica,Sudeste,Mestrado ou Doutorado,F,Outro,1,32,4,3,0
10313,Marketing,Sul,Superior,F,Outsourcing,1,37,3,4,0
71088,Finance,Sul,Superior,F,Outsourcing,2,27,,1,1
73501,Marketing,Nordeste,Superior,M,Outro,1,29,3,2,0
4810,Tecnologia,Sudeste,Mestrado ou Doutorado,M,Outro,2,33,3,10,0
52178,Marketing,Sudeste,Superior,M,Outsourcing,1,32,5,6,0
24360,Logistica,Nordeste,Mestrado ou Doutorado,M,Outsourcing,1,37,3,7,0
70611,Marketing,Sul,,M,Outsourcing,2,22,,1,0
40656,Logistica,Nordeste,Superior,M,Outro,1,40,4,4,0
882,Marketing,Nordeste,Superior,M,Outsourcing,1,34,4,7,0
17844,Marketing,Sul,Superior,F,Outro,1,30,2,6,0
75308,Tecnologia,Nordeste,Superior,M,Indicado,5,26,5,2,0
2192,Marketing,Norte,Superior,M,Outro,1,30,4,3,0
8074,Marketing,Nordeste,Superior,F,Outro,1,28,,1,0
71047,Tecnologia,Nordeste,Superior,M,Outro,2,33,3,10,0
57581,Marketing,Sul,Superior,M,Outsourcing,2,25,,1,0
16643,Tecnologia,Norte,Superior,M,Outsourcing,1,34,4,6,0
27708,Finance,Nordeste,Superior,F,Outsourcing,1,29,4,2,0
6802,Tecnologia,Nordeste,Mestrado ou Doutorado,F,Outro,1,52,5,4,0
45337,Pesquisa,Nordeste,Mestrado ou Doutorado,M,Outro,1,29,1,4,0
50924,Marketing,Norte,Superior,F,Outsourcing,1,31,3,5,0
14219,Logistica,Nordeste,Superior,F,Outro,1,33,3,9,0
68268,Marketing,Sul,Mestrado ou Doutorado,M,Outsourcing,1,34,2,6,0
25487,Marketing,Sul,Superior,M,Outro,2,32,3,3,0
29408,Logistica,Nordeste,Superior,M,Outsourcing,1,32,4,3,1
35611,Logistica,Nordeste,Mestrado ou Doutorado,F,Outsourcing,2,41,3,2,0
52153,Tecnologia,Sul,Ensino Medio,M,Indicado,1,24,5,2,0
59176,Logistica,Sudeste,Mestrado ou Doutorado,F,Outsourcing,1,37,3,9,0
41313,Contabilidade,Sudeste,Superior,F,Outsourcing,1,26,,1,0
3538,Contabilidade,Sudeste,Superior,M,Outsourcing,1,33,4,7,0
19677,Tecnologia,Norte,Superior,M,Outro,1,28,3,2,0
57386,Logistica,Sul,Superior,F,Outsourcing,1,51,5,11,0
14902,Tecnologia,Sul,Superior,M,Outro,1,41,4,7,1
3099,Analytics,Nordeste,Mestrado ou Doutorado,M,Outsourcing,1,36,3,4,0
33114,Tecnologia,Nordeste,Superior,M,Outro,1,30,3,8,0
67730,Contabilidade,Norte,Superior,M,Outro,1,32,1,3,0
20975,Logistica,Norte,Superior,M,Outsourcing,1,26,,1,0
3611,Marketing,Nordeste,Mestrado ou Doutorado,M,Outsourcing,1,36,4,4,0
72931,Logistica,Nordeste,Mestrado ou Doutorado,M,Outsourcing,1,45,5,15,0
23976,Analytics,Sul,Superior,M,Outsourcing,1,32,3,5,1
30447,Logistica,Centro,Superior,M,Outsourcing,1,40,4,7,0
24990,Logistica,Norte,Mestrado ou Doutorado,F,Outro,1,40,5,10,0
13571,Analytics,Sudeste,Superior,M,Outro,1,30,3,4,0
20620,Marketing,Sul,,F,Outsourcing,1,29,4,3,0
60022,Contabilidade,Nordeste,Mestrado ou Doutorado,M,Outsourcing,4,36,2,7,0
11064,Legal,Nordeste,Superior,M,Outro,1,33,5,4,0
1141,Finance,Nordeste,Superior,M,Outro,3,25,3,4,0
50553,Finance,Sudeste,Superior,F,Outro,1,28,,1,0
55851,Contabilidade,Sul,Superior,F,Outsourcing,1,23,,1,0
53236,Logistica,Sudeste,Superior,F,Outro,1,35,4,10,0
36524,Marketing,Nordeste,Superior,M,Outsourcing,1,24,,1,0
22769,Marketing,Nordeste,,M,Outro,1,31,4,3,0
4828,Contabilidade,Sudeste,Mestrado ou Doutorado,M,Outsourcing,1,35,3,3,0
65647,Contabilidade,Sudeste,Superior,F,Outro,1,32,1,4,0
55831,Finance,Nordeste,Superior,M,Outro,1,25,5,2,0
78099,Contabilidade,Norte3,Mestrado ou Doutorado,M,Outro,1,37,3,3,0
34788,Legal,Sul,Mestrado ou Doutorado,M,Outsourcing,1,40,5,3,0
78248,Marketing,Nordeste,Superior,M,Outsourcing,2,27,4,3,0
47109,Tecnologia,Sudeste,Superior,M,Outro,1,31,3,5,0
46079,Contabilidade,Nordeste,Superior,M,Outsourcing,1,33,3,8,0
55834,Logistica,Nordeste,Superior,F,Outro,1,33,4,4,0
55715,Marketing,Nordeste,Superior,M,Outro,1,31,4,4,1
32233,Logistica,Nordeste,Mestrado ou Doutorado,M,Outsourcing,1,32,4,6,0
7826,RH,Sudeste,Ensino Medio,F,Outro,1,25,,1,0
63160,Analytics,Centro,Mestrado ou Doutorado,M,Outro,1,30,4,5,0
53824,Logistica,Nordeste,Superior,M,Outro,2,27,5,2,0
51360,Tecnologia,Sudeste,Superior,F,Outro,1,30,5,3,0
34888,Logistica,Norte,Superior,M,Outro,1,37,3,3,0
3472,Contabilidade,Sul,Superior,M,Outsourcing,5,31,3,4,0
60118,Marketing,Sudeste,Superior,M,Outro,1,29,,1,0
73312,Tecnologia,Sudeste,Superior,M,Outsourcing,1,35,4,7,0
63756,Logistica,Nordeste,Ensino Medio,M,Outro,1,28,2,2,1
32602,Finance,Sudeste,Superior,F,Outro,1,30,4,2,0
76039,Logistica,Sul,Superior,M,Outro,1,28,2,2,0
9104,RH,Nordeste,Ensino Medio,M,Outsourcing,1,22,4,2,0
54538,RH,Sul,Mestrado ou Doutorado,F,Outsourcing,1,52,3,12,0
19838,Analytics,Sul,Superior,M,Outro,2,27,2,2,0
47750,Tecnologia,Sul,Superior,F,Outro,1,28,3,2,0
42384,Logistica,Sul,Superior,F,Outsourcing,1,57,3,9,0
66454,Finance,Norte,Superior,M,Outsourcing,1,31,5,6,0
19003,Pesquisa,Sul,Mestrado ou Doutorado,M,Outro,3,46,3,3,0
77875,Tecnologia,Sudeste,Superior,M,Outsourcing,1,39,3,9,0
53840,Logistica,Sul,Superior,F,Outro,2,37,5,4,0
5427,Tecnologia,Nordeste,Superior,F,Indicado,2,26,4,2,0
75984,Logistica,Norte,Superior,F,Outro,1,31,5,5,0
26739,Tecnologia,Sudeste,Mestrado ou Doutorado,M,Outsourcing,1,34,5,7,0
77963,Contabilidade,Sul,Superior,M,Outro,1,55,3,19,0
15229,Analytics,Nordeste,Superior,M,Outro,2,24,3,2,0
6804,Contabilidade,Sudeste,Mestrado ou Doutorado,F,Outsourcing,1,32,3,7,0
16530,Logistica,Nordeste,Mestrado ou Doutorado,F,Outsourcing,1,54,5,24,0
69453,Logistica,Norte,Mestrado ou Doutorado,M,Outsourcing,1,32,3,10,0
41806,Logistica,Sul,Superior,F,Outsourcing,1,32,5,4,0
50643,Tecnologia,Centro,Mestrado ou Doutorado,M,Outro,2,40,2,3,0
31255,Marketing,Sul,Superior,M,Indicado,1,26,3,3,0
77361,Contabilidade,Sul,Superior,F,Outsourcing,1,31,2,7,0
34149,Logistica,Nordeste,Superior,M,Outsourcing,1,25,4,3,0
16967,RH,Sudeste,Ensino Medio,M,Outro,1,22,,1,0
15442,Contabilidade,Sul,Superior,M,Outro,1,35,4,3,0
75312,Contabilidade,Norte,Mestrado ou Doutorado,M,Outro,2,40,3,10,0
58251,Contabilidade,Sul,Superior,F,Outro,1,42,1,7,0
54029,Marketing,Sul,Superior,F,Outsourcing,2,40,1,12,0
4376,Tecnologia,Sul,Mestrado ou Doutorado,F,Outro,1,43,4,7,0
6311,Contabilidade,Nordeste,Mestrado ou Doutorado,M,Outsourcing,1,39,4,2,0
71623,Logistica,Sul,Superior,M,Outsourcing,1,34,3,3,0
47587,Analytics,Norte2,Superior,M,Outsourcing,1,42,5,11,0
77133,Marketing,Centro,Superior,M,Outsourcing,1,40,5,7,0
918,Marketing,Sul,Superior,M,Outsourcing,1,43,4,6,0
51939,Marketing,Sul,Superior,M,Outro,1,40,3,10,0
59828,Marketing,Sudeste,Mestrado ou Doutorado,M,Outro,3,31,1,6,0
66304,Logistica,Sudeste,Superior,M,Outro,1,48,3,3,1
46510,RH,Nordeste,Ensino Medio,F,Outsourcing,1,21,,1,0
12735,Logistica,Sul,Superior,F,Outsourcing,2,38,5,4,0
73973,Tecnologia,Sul,Superior,M,Outro,1,31,3,3,1
71620,Contabilidade,Sul,Superior,M,Outsourcing,1,25,4,2,0
28609,Logistica,Norte,Superior,M,Outro,1,33,3,8,0
12278,Analytics,Norte2,Mestrado ou Doutorado,M,Outsourcing,1,29,1,3,0
3218,Contabilidade,Sul,Superior,M,Outro,1,50,5,4,0
39025,Logistica,Nordeste,Superior,F,Outro,1,38,5,5,0
65527,Tecnologia,Sul,Superior,F,Outsourcing,1,30,2,5,1
60367,Analytics,Sudeste,Superior,M,Outsourcing,1,35,5,2,0
39829,Tecnologia,Sudeste,Ensino Medio,F,Outro,1,26,4,3,0
20439,Marketing,Sul,,M,Outsourcing,1,28,2,4,0
23223,Logistica,Sudeste,Superior,M,Outro,1,29,,1,0
15556,Marketing,Sudeste,Superior,M,Outro,1,38,4,3,0
24255,Finance,Sul,Superior,M,Outro,1,45,3,3,0
15304,Marketing,Nordeste,Mestrado ou Doutorado,M,Outsourcing,1,41,1,7,0
13281,Finance,Sul,Superior,M,Outro,1,40,2,5,0
54491,Logistica,Norte,Superior,M,Outro,1,25,2,2,0
43662,Tecnologia,Sul,Superior,M,Outsourcing,1,25,4,2,0
42484,Contabilidade,Nordeste,Mestrado ou Doutorado,M,Outro,1,33,3,8,0
2915,Tecnologia,Sul,Mestrado ou Doutorado,F,Outro,1,51,4,19,0
4807,Legal,Nordeste,Superior,M,Outro,1,27,4,2,0
37655,Tecnologia,Nordeste,Ensino Medio,M,Outsourcing,1,22,,1,1
18997,Logistica,Nordeste,Mestrado ou Doutorado,M,Outro,1,56,5,29,0
15239,Logistica,Sudeste,Superior,F,Outsourcing,1,37,5,9,0
75978,Logistica,Nordeste,Superior,M,Outro,1,45,3,16,0
58365,Logistica,Sul,Superior,F,Outro,1,24,,1,0
27506,Finance,Sudeste,Mestrado ou Doutorado,F,Outro,1,34,4,4,0
25611,RH,Nordeste,Mestrado ou Doutorado,M,Outsourcing,1,35,3,10,0
62290,Logistica,Sul,Superior,M,Outsourcing,1,59,3,19,0
28448,Marketing,Sul,Mestrado ou Doutorado,M,Outro,1,50,4,7,0
38062,Marketing,Sudeste,Superior,F,Outro,1,29,,1,1
29116,Contabilidade,Norte3,Superior,M,Outro,1,30,5,7,1
37393,Finance,Sul,,M,Outsourcing,2,31,3,3,0
10842,Marketing,Norte0,Superior,M,Outro,1,35,3,9,0
67230,Analytics,Sul,Mestrado ou Doutorado,M,Outro,1,52,3,7,1
50789,Marketing,Nordeste,Superior,M,Indicado,1,28,4,3,0
19213,Logistica,Nordeste,Superior,M,Outsourcing,1,27,2,1,0
68794,Tecnologia,Sudeste,Superior,F,Outsourcing,1,30,5,5,1
43787,Logistica,Nordeste,Mestrado ou Doutorado,M,Outro,1,40,3,9,0
74574,Marketing,Sudeste,Superior,M,Outro,2,27,,1,0
10745,Logistica,Sudeste,Mestrado ou Doutorado,F,Outro,1,39,5,7,0
60532,Marketing,Sul,Mestrado ou Doutorado,M,Outsourcing,1,54,3,3,0
29107,Marketing,Nordeste,,M,Outro,1,23,4,2,1
5346,Logistica,Nordeste,Superior,F,Outsourcing,1,31,4,5,0
34294,RH,Sul,Mestrado ou Doutorado,F,Outsourcing,1,58,5,5,0
53853,Tecnologia,Sudeste,Mestrado ou Doutorado,F,Outro,1,38,5,2,0
20651,Logistica,Sul,Superior,M,Outro,2,30,5,4,0
70703,Marketing,Norte0,Superior,M,Outro,1,41,3,10,0
66367,Marketing,Sul,Superior,M,Outro,1,40,5,11,0
43128,Marketing,Sul,Superior,M,Outsourcing,1,30,5,4,0
963,Marketing,Sul,Mestrado ou Doutorado,M,Indicado,1,32,3,4,0
75026,Marketing,Sul,Superior,F,Outro,1,41,5,14,0
64690,Finance,Sul,Superior,F,Outro,1,29,5,2,1
66047,Logistica,Norte2,Superior,F,Outsourcing,1,31,5,3,0
14906,Marketing,Sul,Superior,M,Outro,1,30,3,5,0
7008,Analytics,Norte2,Superior,M,Outro,2,29,2,2,0
38291,Marketing,Norte,Superior,M,Outsourcing,2,31,2,4,1
25839,Marketing,Sul,Superior,M,Outsourcing,1,35,4,10,0
74369,Logistica,Sul,Superior,F,Outsourcing,1,34,4,5,0
48775,Marketing,Sudeste,Mestrado ou Doutorado,M,Outro,1,41,3,6,0
71555,Logistica,Nordeste,Superior,F,Outro,1,36,5,3,0
44590,RH,Nordeste,Mestrado ou Doutorado,F,Outro,1,32,3,7,0
67450,Marketing,Nordeste,,M,Outsourcing,1,33,3,3,0
15400,Finance,Sudeste,Superior,F,Outsourcing,1,26,4,2,0
8312,Analytics,Sudeste,Superior,M,Outro,1,30,4,2,0
76156,Contabilidade,Sudeste,Superior,M,Outro,1,26,3,4,0
74367,Contabilidade,Sul,Mestrado ou Doutorado,M,Outsourcing,1,53,2,9,0
59736,Marketing,Sul,,M,Outro,1,23,2,2,0
76076,Marketing,Centro,Superior,F,Outsourcing,1,27,3,2,0
42865,Contabilidade,Nordeste,Superior,M,Outsourcing,1,42,3,6,0
25201,Logistica,Sudeste,Superior,M,Outro,1,34,3,3,0
32660,Analytics,Norte,Superior,M,Outro,1,35,3,10,0
23105,Marketing,Sudeste,Superior,M,Outro,1,36,1,4,0
54767,Analytics,Sudeste,Superior,M,Outsourcing,2,34,3,8,0
8439,Logistica,Sudeste,Superior,F,Outsourcing,1,33,3,5,0
69038,Marketing,Sul,Superior,F,Outsourcing,1,41,5,6,0
35567,Analytics,Sudeste,Superior,M,Outro,1,30,3,6,0
52374,Marketing,Centro,Superior,M,Outro,1,31,5,5,0
23037,Marketing,Sudeste,Superior,M,Outro,1,31,4,3,1
2032,Logistica,Sudeste,Mestrado ou Doutorado,M,Outsourcing,1,34,4,4,0
41499,Marketing,Nordeste,,M,Outro,1,27,3,7,0
76991,Tecnologia,Sul,Mestrado ou Doutorado,F,Outsourcing,1,40,1,3,0
26745,Marketing,Nordeste,Superior,M,Outro,1,25,1,2,0
27770,Logistica,Nordeste,Superior,F,Outsourcing,2,36,3,7,0
43626,Tecnologia,Nordeste,Superior,F,Outsourcing,1,31,3,6,0
9465,Marketing,Sudeste,Superior,M,Outsourcing,1,28,1,3,0
12889,Tecnologia,Sul,Mestrado ou Doutorado,M,Outro,1,44,4,4,0
57227,Analytics,Sul,Superior,M,Outro,1,44,3,6,0
31712,Marketing,Sul,Mestrado ou Doutorado,M,Outsourcing,1,35,5,8,0
9211,Logistica,Nordeste,Superior,M,Outsourcing,1,31,4,2,0
10137,RH,Nordeste,Superior,M,Outro,1,29,3,8,0
53388,Marketing,Sul,,M,Outro,2,25,4,2,0
67548,Marketing,Norte,Superior,M,Outro,1,26,3,2,0
30807,Finance,Sul,Mestrado ou Doutorado,F,Outro,2,52,5,23,0
30510,Tecnologia,Sul,Superior,M,Indicado,1,52,4,26,0
9010,Tecnologia,Sul,Superior,F,Outro,3,33,4,3,0
50078,Tecnologia,Nordeste,Superior,M,Outro,1,27,1,4,0
47033,Marketing,Sudeste,Superior,M,Outro,1,37,3,8,0
53775,Marketing,Sudeste,Superior,M,Outro,1,29,2,8,0
55874,Marketing,Sudeste,Superior,M,Outsourcing,1,34,4,7,0
48758,Analytics,Sudeste,Superior,M,Outsourcing,2,30,5,5,0
58172,Logistica,Sul,Mestrado ou Doutorado,M,Outro,1,44,4,11,0
41762,Marketing,Centro,Superior,M,Outro,1,49,3,5,0
20676,Contabilidade,Sul,Superior,F,Outsourcing,1,53,3,19,0
40090,Analytics,Nordeste,Mestrado ou Doutorado,M,Outro,2,34,4,3,0
35621,Analytics,Norte,Superior,M,Outro,2,31,,1,0
17547,Analytics,Norte,Superior,M,Outsourcing,1,26,5,2,1
71015,Logistica,Sudeste,,M,Outro,1,29,4,6,0
69025,Marketing,Nordeste,Superior,F,Outsourcing,1,39,4,11,0
30261,Tecnologia,Nordeste,Mestrado ou Doutorado,F,Outro,1,42,3,9,0
50562,Contabilidade,Sudeste,Superior,F,Outsourcing,1,36,3,3,0
49408,Contabilidade,Sul,Superior,M,Outro,10,60,3,3,0
1325,Analytics,Sul,Mestrado ou Doutorado,M,Outro,1,41,3,2,0
27889,Finance,Nordeste,Superior,F,Outsourcing,1,26,1,3,0
43900,Legal,Sudeste,Superior,M,Outro,1,30,3,3,0
54541,Analytics,Sudeste,Superior,M,Outro,1,34,4,7,0
76326,Contabilidade,Sul,Superior,M,Outro,1,31,3,2,1
69648,Tecnologia,Sudeste,Superior,M,Outro,1,29,5,4,1
72374,Marketing,Sul,Superior,M,Outsourcing,1,30,4,6,0
23715,Logistica,Nordeste,Superior,M,Outsourcing,1,25,,1,0
48885,Marketing,Sul,Superior,M,Outsourcing,1,32,4,7,0
8189,Tecnologia,Norte,Superior,M,Outro,2,32,3,6,0
37207,Analytics,Nordeste,Mestrado ou Doutorado,M,Outsourcing,1,44,5,7,0
52690,Logistica,Nordeste,Superior,F,Outsourcing,2,35,5,7,0
61644,RH,Nordeste,Superior,M,Outro,1,27,4,2,0
25675,Tecnologia,Norte3,Superior,M,Outro,1,39,3,4,0
36755,Logistica,Nordeste,Mestrado ou Doutorado,F,Outsourcing,1,46,5,14,0
18002,Tecnologia,Sul,Superior,F,Outro,1,37,2,5,0
66471,Tecnologia,Sul,Mestrado ou Doutorado,M,Outro,2,37,3,8,0
53509,Marketing,Norte,Superior,F,Outro,2,28,1,4,0
19526,Logistica,Norte2,Mestrado ou Doutorado,M,Outsourcing,1,47,3,4,0
43336,Marketing,Nordeste,Superior,F,Outsourcing,1,28,4,2,0
25995,Logistica,Sul,Mestrado ou Doutorado,M,Outsourcing,1,51,5,21,0
18755,Marketing,Norte3,Superior,M,Outro,1,43,5,10,1
14361,Pesquisa,Centro,Superior,M,Outro,1,36,3,7,0
70447,Logistica,Norte2,Superior,M,Outro,1,33,5,7,0
6631,Marketing,Sul,Mestrado ou Doutorado,M,Outro,1,48,2,6,0
67591,Contabilidade,Sul,Mestrado ou Doutorado,M,Outsourcing,1,39,3,7,1
31329,Marketing,Sul,Superior,M,Outro,1,32,4,4,0
6579,Analytics,Sudeste,Superior,M,Outro,2,30,,1,0
63647,Marketing,Sul,,F,Outro,1,25,,1,0
34323,Logistica,Nordeste,Mestrado ou Doutorado,F,Outro,1,41,5,4,1
8612,Contabilidade,Norte,Superior,F,Outro,1,32,5,4,1
71551,Logistica,Sudeste,Superior,M,Outro,1,42,3,6,0
43544,Contabilidade,Nordeste,Superior,M,Outro,1,42,5,13,0
35515,Logistica,Nordeste,Mestrado ou Doutorado,M,Indicado,1,36,5,2,0
4370,Logistica,Nordeste,Superior,M,Outro,1,36,5,9,0
12256,Marketing,Sudeste,Mestrado ou Doutorado,M,Outsourcing,1,37,3,7,0
48532,Logistica,Sul,Mestrado ou Doutorado,M,Outro,1,39,3,11,0
1082,Logistica,Nordeste,Superior,M,Outsourcing,1,27,,1,0
77199,Marketing,Norte2,Superior,M,Outsourcing,1,25,,1,0
64392,Marketing,Norte,Superior,M,Outro,1,39,5,3,0
69941,Logistica,Norte,Mestrado ou Doutorado,M,Outro,1,33,5,6,0
40130,Analytics,Sul,Superior,M,Outro,1,29,4,9,0
69633,Contabilidade,Sul,Superior,F,Outsourcing,2,38,4,3,0
30100,Logistica,Nordeste,Mestrado ou Doutorado,M,Outsourcing,2,36,5,7,0
54671,Tecnologia,Nordeste,Superior,M,Outro,1,29,,1,0
43991,Legal,Sul,Superior,M,Outro,1,32,3,5,0
74098,Logistica,Nordeste,Superior,M,Outsourcing,1,37,3,4,0
11146,Marketing,Nordeste,Superior,M,Outsourcing,1,34,3,7,0
69646,Finance,Nordeste,Superior,M,Outro,1,27,3,2,1
10155,Marketing,Nordeste,Superior,M,Outro,1,33,5,8,0
70029,Pesquisa,Nordeste,Superior,M,Outsourcing,3,33,3,5,0
35811,Marketing,Sudeste,Superior,M,Outsourcing,1,31,5,4,0
67665,Marketing,Sul,Superior,M,Outsourcing,1,37,4,9,0
19337,Contabilidade,Sul,Superior,M,Outsourcing,1,59,4,27,0
58866,Tecnologia,Nordeste,Superior,F,Outsourcing,1,31,5,6,0
5055,Pesquisa,Norte,Mestrado ou Doutorado,M,Outro,1,36,1,7,0
32605,Contabilidade,Sul,Superior,M,Outro,2,40,5,2,1
42733,Marketing,Nordeste,Mestrado ou Doutorado,M,Outro,1,42,4,15,0
9866,Marketing,Sudeste,Mestrado ou Doutorado,M,Outro,1,44,3,4,0
61665,Finance,Sul,Superior,M,Outro,2,29,4,3,0
8090,Marketing,Nordeste,Superior,M,Outro,1,29,1,2,0
2647,Marketing,Sudeste,Mestrado ou Doutorado,M,Outsourcing,1,40,3,7,0
2720,Logistica,Nordeste,Superior,F,Outro,2,32,4,3,0
28759,Tecnologia,Sudeste,Superior,M,Outsourcing,1,40,1,10,0
18237,Contabilidade,Sudeste,Superior,M,Outro,1,29,5,2,0
6920,Finance,Sudeste,Superior,M,Outsourcing,1,31,5,2,0
17257,Tecnologia,Sul,Superior,M,Outsourcing,1,39,1,9,0
23730,Contabilidade,Sul,Superior,M,Outro,1,33,4,2,0
26655,Tecnologia,Nordeste,Superior,M,Outsourcing,1,34,4,6,0
22586,Logistica,Sudeste,Superior,F,Outsourcing,1,42,3,7,0
77091,Analytics,Sul,Mestrado ou Doutorado,M,Outsourcing,2,33,5,7,0
21025,Analytics,Sul,,M,Outsourcing,1,26,3,5,0
42448,Marketing,Sul,Superior,F,Outro,1,28,,1,0
47074,Marketing,Sudeste,Superior,M,Outro,1,27,1,4,0
32586,Tecnologia,Sul,Mestrado ou Doutorado,F,Outsourcing,1,35,4,3,1
56899,Marketing,Nordeste,Superior,M,Outsourcing,1,37,4,10,0
70363,Analytics,Nordeste,Superior,M,Outro,1,30,5,3,0
12532,Analytics,Nordeste,Superior,M,Outsourcing,1,30,5,4,0
32888,Marketing,Nordeste,,M,Outsourcing,1,39,4,10,0
22825,Logistica,Sudeste,Superior,F,Outsourcing,1,28,,1,0
31209,Marketing,Nordeste,Superior,F,Outsourcing,1,34,4,5,0
